Region label,Unit of measure,Commodity,Year,Value
Australian Capital Territory,tonnes,Wheat,1992,0
New South Wales,tonnes,Potatoes,1992,122500
Victoria,tonnes,Potatoes,1992,368800
Queensland,tonnes,Potatoes,1992,112600
South Australia,tonnes,Potatoes,1992,198600
Western Australia,tonnes,Potatoes,1992,97800
Tasmania,tonnes,Potatoes,1992,249800
Northern Territory,tonnes,Potatoes,1992,0
Australian Capital Territory,tonnes,Potatoes,1992,0
New South Wales,tonnes,Barley,1993,1043800
Victoria,tonnes,Barley,1993,1116300
Queensland,tonnes,Barley,1993,285200
South Australia,tonnes,Barley,1993,1855300
Western Australia,tonnes,Barley,1993,1060900
Tasmania,tonnes,Barley,1993,35300
Northern Territory,tonnes,Barley,1993,0
Australian Capital Territory,tonnes,Barley,1993,0
New South Wales,tonnes,Maize,1993,107900
Victoria,tonnes,Maize,1993,2800
Queensland,tonnes,Maize,1993,74600
South Australia,tonnes,Maize,1993,0
Western Australia,tonnes,Maize,1993,12900
Tasmania,tonnes,Maize,1993,0
Northern Territory,tonnes,Maize,1993,600
Australian Capital Territory,tonnes,Maize,1993,0
New South Wales,tonnes,Oats,1993,761500
Victoria,tonnes,Oats,1993,403800
Queensland,tonnes,Oats,1993,9700
South Australia,tonnes,Oats,1993,164500
Western Australia,tonnes,Oats,1993,577900
Tasmania,tonnes,Oats,1993,19000
Northern Territory,tonnes,Oats,1993,0
Australian Capital Territory,tonnes,Oats,1993,200
New South Wales,tonnes,Wheat,1993,3582700
Victoria,tonnes,Wheat,1993,2015100
Queensland,tonnes,Wheat,1993,735200
South Australia,tonnes,Wheat,1993,2421200
Western Australia,tonnes,Wheat,1993,5978900
Tasmania,tonnes,Wheat,1993,5500
Northern Territory,tonnes,Wheat,1993,0
Australian Capital Territory,tonnes,Wheat,1993,100
New South Wales,tonnes,Potatoes,1993,137400
Victoria,tonnes,Potatoes,1993,309200
Queensland,tonnes,Potatoes,1993,125200
South Australia,tonnes,Potatoes,1993,179300
Western Australia,tonnes,Potatoes,1993,108200
Tasmania,tonnes,Potatoes,1993,269900
Northern Territory,tonnes,Potatoes,1993,0
Australian Capital Territory,tonnes,Potatoes,1993,0
New South Wales,tonnes,Barley,1994,1357000
Victoria,tonnes,Barley,1994,1386200
Queensland,tonnes,Barley,1994,260500
South Australia,tonnes,Barley,1994,2242400
Western Australia,tonnes,Barley,1994,1381400
Tasmania,tonnes,Barley,1994,40800
Northern Territory,tonnes,Barley,1994,0
Australian Capital Territory,tonnes,Barley,1994,0
New South Wales,tonnes,Maize,1994,100000
Victoria,tonnes,Maize,1994,1700
Queensland,tonnes,Maize,1994,87100
South Australia,tonnes,Maize,1994,0
Western Australia,tonnes,Maize,1994,14600
Tasmania,tonnes,Maize,1994,0
Northern Territory,tonnes,Maize,1994,700
Australian Capital Territory,tonnes,Maize,1994,0
New South Wales,tonnes,Oats,1994,617800
Victoria,tonnes,Oats,1994,362000
Queensland,tonnes,Oats,1994,7800
South Australia,tonnes,Oats,1994,135100
Western Australia,tonnes,Oats,1994,511100
Tasmania,tonnes,Oats,1994,12700
Northern Territory,tonnes,Oats,1994,0
Australian Capital Territory,tonnes,Oats,1994,100
New South Wales,tonnes,Wheat,1994,5086100
Victoria,tonnes,Wheat,1994,2021900
Queensland,tonnes,Wheat,1994,555400
South Australia,tonnes,Wheat,1994,2121100
Western Australia,tonnes,Wheat,1994,6689300
Tasmania,tonnes,Wheat,1994,5300
Northern Territory,tonnes,Wheat,1994,0
Australian Capital Territory,tonnes,Wheat,1994,100
New South Wales,tonnes,Potatoes,1994,138700
Victoria,tonnes,Potatoes,1994,322100
Queensland,tonnes,Potatoes,1994,118000
South Australia,tonnes,Potatoes,1994,202600
Western Australia,tonnes,Potatoes,1994,111800
Tasmania,tonnes,Potatoes,1994,291400
Northern Territory,tonnes,Potatoes,1994,0
Australian Capital Territory,tonnes,Potatoes,1994,0
New South Wales,tonnes,Barley,1995,291500
Victoria,tonnes,Barley,1995,448100
Queensland,tonnes,Barley,1995,72800
South Australia,tonnes,Barley,1995,1158700
Western Australia,tonnes,Barley,1995,914900
Tasmania,tonnes,Barley,1995,27100
Northern Territory,tonnes,Barley,1995,0
Australian Capital Territory,tonnes,Barley,1995,0
New South Wales,tonnes,Maize,1995,145300
Victoria,tonnes,Maize,1995,5100
Queensland,tonnes,Maize,1995,79900
South Australia,tonnes,Maize,1995,0
Western Australia,tonnes,Maize,1995,11400
Tasmania,tonnes,Maize,1995,0
Northern Territory,tonnes,Maize,1995,600
Australian Capital Territory,tonnes,Maize,1995,0
New South Wales,tonnes,Oats,1995,197300
Victoria,tonnes,Oats,1995,200600
Queensland,tonnes,Oats,1995,3200
South Australia,tonnes,Oats,1995,87000
Western Australia,tonnes,Oats,1995,424800
Tasmania,tonnes,Oats,1995,11300
Northern Territory,tonnes,Oats,1995,0
Australian Capital Territory,tonnes,Oats,1995,0
New South Wales,tonnes,Wheat,1995,874600
Victoria,tonnes,Wheat,1995,933600
Queensland,tonnes,Wheat,1995,225100
South Australia,tonnes,Wheat,1995,1487400
Western Australia,tonnes,Wheat,1995,5437900
Tasmania,tonnes,Wheat,1995,2800
Northern Territory,tonnes,Wheat,1995,0
Australian Capital Territory,tonnes,Wheat,1995,0
New South Wales,tonnes,Potatoes,1995,126800
Victoria,tonnes,Potatoes,1995,279900
Queensland,tonnes,Potatoes,1995,109000
South Australia,tonnes,Potatoes,1995,247400
Western Australia,tonnes,Potatoes,1995,103600
Tasmania,tonnes,Potatoes,1995,255700
Northern Territory,tonnes,Potatoes,1995,0
Australian Capital Territory,tonnes,Potatoes,1995,0
New South Wales,tonnes,Barley,1996,1073600
Victoria,tonnes,Barley,1996,1341700
Queensland,tonnes,Barley,1996,195000
South Australia,tonnes,Barley,1996,1851100
Western Australia,tonnes,Barley,1996,1322800
Tasmania,tonnes,Barley,1996,38500
Northern Territory,tonnes,Barley,1996,0
Australian Capital Territory,tonnes,Barley,1996,0
New South Wales,tonnes,Maize,1996,190000
Victoria,tonnes,Maize,1996,6800
Queensland,tonnes,Maize,1996,113600
South Australia,tonnes,Maize,1996,0
Western Australia,tonnes,Maize,1996,500
Tasmania,tonnes,Maize,1996,0
Northern Territory,tonnes,Maize,1996,200
Australian Capital Territory,tonnes,Maize,1996,0
New South Wales,tonnes,Oats,1996,711200
Victoria,tonnes,Oats,1996,391700
Queensland,tonnes,Oats,1996,6900
South Australia,tonnes,Oats,1996,161900
Western Australia,tonnes,Oats,1996,584800
Tasmania,tonnes,Oats,1996,18400
Northern Territory,tonnes,Oats,1996,0
Australian Capital Territory,tonnes,Oats,1996,100
New South Wales,tonnes,Wheat,1996,4508400
Victoria,tonnes,Wheat,1996,1921200
Queensland,tonnes,Wheat,1996,519500
South Australia,tonnes,Wheat,1996,2724000
Western Australia,tonnes,Wheat,1996,6826700
Tasmania,tonnes,Wheat,1996,4100
Northern Territory,tonnes,Wheat,1996,0
Australian Capital Territory,tonnes,Wheat,1996,0
New South Wales,tonnes,Potatoes,1996,162500
Victoria,tonnes,Potatoes,1996,335600
Queensland,tonnes,Potatoes,1996,103800
South Australia,tonnes,Potatoes,1996,282600
Western Australia,tonnes,Potatoes,1996,121500
Tasmania,tonnes,Potatoes,1996,302000
Northern Territory,tonnes,Potatoes,1996,0
Australian Capital Territory,tonnes,Potatoes,1996,0
New South Wales,tonnes,Barley,1997,1483000
Victoria,tonnes,Barley,1997,1189400
Queensland,tonnes,Barley,1997,428600
South Australia,tonnes,Barley,1997,1923200
Western Australia,tonnes,Barley,1997,1635300
Tasmania,tonnes,Barley,1997,35200
Northern Territory,tonnes,Barley,1997,1300
Australian Capital Territory,tonnes,Barley,1997,0
New South Wales,tonnes,Maize,1997,255900
Victoria,tonnes,Maize,1997,6500
Queensland,tonnes,Maize,1997,129900
South Australia,tonnes,Maize,1997,0
Western Australia,tonnes,Maize,1997,5100
Tasmania,tonnes,Maize,1997,0
Northern Territory,tonnes,Maize,1997,200
Australian Capital Territory,tonnes,Maize,1997,0
New South Wales,tonnes,Oats,1997,607200
Victoria,tonnes,Oats,1997,304000
Queensland,tonnes,Oats,1997,25700
South Australia,tonnes,Oats,1997,155800
Western Australia,tonnes,Oats,1997,546100
Tasmania,tonnes,Oats,1997,14000
Northern Territory,tonnes,Oats,1997,0
Australian Capital Territory,tonnes,Oats,1997,100
New South Wales,tonnes,Wheat,1997,8363400
Victoria,tonnes,Wheat,1997,2262300
Queensland,tonnes,Wheat,1997,1979500
South Australia,tonnes,Wheat,1997,2794900
Western Australia,tonnes,Wheat,1997,7516000
Tasmania,tonnes,Wheat,1997,7500
Northern Territory,tonnes,Wheat,1997,600
Australian Capital Territory,tonnes,Wheat,1997,0
New South Wales,tonnes,Potatoes,1997,136200
Victoria,tonnes,Potatoes,1997,315700
Queensland,tonnes,Potatoes,1997,115400
South Australia,tonnes,Potatoes,1997,285300
Western Australia,tonnes,Potatoes,1997,116000
Tasmania,tonnes,Potatoes,1997,317400
Northern Territory,tonnes,Potatoes,1997,0
Australian Capital Territory,tonnes,Potatoes,1997,0
New South Wales,tonnes,Barley,1998,1364700
Victoria,tonnes,Barley,1998,928300
Queensland,tonnes,Barley,1998,204500
South Australia,tonnes,Barley,1998,2027100
Western Australia,tonnes,Barley,1998,1926300
Tasmania,tonnes,Barley,1998,30900
Northern Territory,tonnes,Barley,1998,0
Australian Capital Territory,tonnes,Barley,1998,0
New South Wales,tonnes,Maize,1998,161200
Victoria,tonnes,Maize,1998,10200
Queensland,tonnes,Maize,1998,96900
South Australia,tonnes,Maize,1998,0
Western Australia,tonnes,Maize,1998,3100
Tasmania,tonnes,Maize,1998,0
Northern Territory,tonnes,Maize,1998,300
Australian Capital Territory,tonnes,Maize,1998,0
New South Wales,tonnes,Oats,1998,488200
Victoria,tonnes,Oats,1998,369100
Queensland,tonnes,Oats,1998,13000
South Australia,tonnes,Oats,1998,153000
Western Australia,tonnes,Oats,1998,596100
Tasmania,tonnes,Oats,1998,14900
Northern Territory,tonnes,Oats,1998,0
Australian Capital Territory,tonnes,Oats,1998,100
New South Wales,tonnes,Wheat,1998,5906400
Victoria,tonnes,Wheat,1998,1502800
Queensland,tonnes,Wheat,1998,1392100
South Australia,tonnes,Wheat,1998,2689200
Western Australia,tonnes,Wheat,1998,7724500
Tasmania,tonnes,Wheat,1998,11700
Northern Territory,tonnes,Wheat,1998,0
Australian Capital Territory,tonnes,Wheat,1998,0
New South Wales,tonnes,Potatoes,1998,146500
Victoria,tonnes,Potatoes,1998,295100
Queensland,tonnes,Potatoes,1998,121600
South Australia,tonnes,Potatoes,1998,306600
Western Australia,tonnes,Potatoes,1998,128200
Tasmania,tonnes,Potatoes,1998,373600
Northern Territory,tonnes,Potatoes,1998,0
Australian Capital Territory,tonnes,Potatoes,1998,0
New South Wales,tonnes,Barley,1999,1247400
Victoria,tonnes,Barley,1999,869800
Queensland,tonnes,Barley,1999,320400
South Australia,tonnes,Barley,1999,2051000
Western Australia,tonnes,Barley,1999,1468600
Tasmania,tonnes,Barley,1999,30000
Northern Territory,tonnes,Barley,1999,0
Australian Capital Territory,tonnes,Barley,1999,0
New South Wales,tonnes,Maize,1999,186200
Victoria,tonnes,Maize,1999,2500
Queensland,tonnes,Maize,1999,144900
South Australia,tonnes,Maize,1999,0
Western Australia,tonnes,Maize,1999,3600
Tasmania,tonnes,Maize,1999,100
Northern Territory,tonnes,Maize,1999,700
Australian Capital Territory,tonnes,Maize,1999,0
New South Wales,tonnes,Oats,1999,669100
Victoria,tonnes,Oats,1999,458000
Queensland,tonnes,Oats,1999,15300
South Australia,tonnes,Oats,1999,178100
Western Australia,tonnes,Oats,1999,463400
Tasmania,tonnes,Oats,1999,14400
Northern Territory,tonnes,Oats,1999,0
Australian Capital Territory,tonnes,Oats,1999,100
New South Wales,tonnes,Wheat,1999,6563300
Victoria,tonnes,Wheat,1999,1462300
Queensland,tonnes,Wheat,1999,1941200
South Australia,tonnes,Wheat,1999,3310400
Western Australia,tonnes,Wheat,1999,8170100
Tasmania,tonnes,Wheat,1999,17500
Northern Territory,tonnes,Wheat,1999,0
Australian Capital Territory,tonnes,Wheat,1999,0
New South Wales,tonnes,Potatoes,1999,162100
Victoria,tonnes,Potatoes,1999,319200
Queensland,tonnes,Potatoes,1999,108100
South Australia,tonnes,Potatoes,1999,301000
Western Australia,tonnes,Potatoes,1999,108900
Tasmania,tonnes,Potatoes,1999,327500
Northern Territory,tonnes,Potatoes,1999,0
Australian Capital Territory,tonnes,Potatoes,1999,0
New South Wales,tonnes,Barley,2000,1040300
Victoria,tonnes,Barley,2000,1189300
Queensland,tonnes,Barley,2000,253800
South Australia,tonnes,Barley,2000,1409200
Western Australia,tonnes,Barley,2000,1117300
Tasmania,tonnes,Barley,2000,22200
Northern Territory,tonnes,Barley,2000,0
Australian Capital Territory,tonnes,Barley,2000,0
New South Wales,tonnes,Maize,2000,177800
Victoria,tonnes,Maize,2000,4000
Queensland,tonnes,Maize,2000,223600
South Australia,tonnes,Maize,2000,0
Western Australia,tonnes,Maize,2000,400
Tasmania,tonnes,Maize,2000,0
Northern Territory,tonnes,Maize,2000,200
Australian Capital Territory,tonnes,Maize,2000,0
New South Wales,tonnes,Oats,2000,283700
Victoria,tonnes,Oats,2000,296300
Queensland,tonnes,Oats,2000,11800
South Australia,tonnes,Oats,2000,77500
Western Australia,tonnes,Oats,2000,438700
Tasmania,tonnes,Oats,2000,9700
Northern Territory,tonnes,Oats,2000,0
Australian Capital Territory,tonnes,Oats,2000,100
New South Wales,tonnes,Wheat,2000,8601900
Victoria,tonnes,Wheat,2000,2642100
Queensland,tonnes,Wheat,2000,1904000
South Australia,tonnes,Wheat,2000,2585500
Western Australia,tonnes,Wheat,2000,9004100
Tasmania,tonnes,Wheat,2000,19800
Northern Territory,tonnes,Wheat,2000,0
Australian Capital Territory,tonnes,Wheat,2000,0
New South Wales,tonnes,Potatoes,2000,156400
Victoria,tonnes,Potatoes,2000,294700
Queensland,tonnes,Potatoes,2000,118800
South Australia,tonnes,Potatoes,2000,280600
Western Australia,tonnes,Potatoes,2000,82100
Tasmania,tonnes,Potatoes,2000,267200
Northern Territory,tonnes,Potatoes,2000,0
Australian Capital Territory,tonnes,Potatoes,2000,0
New South Wales,tonnes,Barley,2001,1253300
Victoria,tonnes,Barley,2001,1670500
Queensland,tonnes,Barley,2001,115000
South Australia,tonnes,Barley,2001,2320300
Western Australia,tonnes,Barley,2001,1358400
Tasmania,tonnes,Barley,2001,26000
Northern Territory,tonnes,Barley,2001,0
Australian Capital Territory,tonnes,Barley,2001,0
New South Wales,tonnes,Maize,2001,177600
Victoria,tonnes,Maize,2001,7600
Queensland,tonnes,Maize,2001,159100
South Australia,tonnes,Maize,2001,0
Western Australia,tonnes,Maize,2001,300
Tasmania,tonnes,Maize,2001,0
Northern Territory,tonnes,Maize,2001,400
Australian Capital Territory,tonnes,Maize,2001,0
New South Wales,tonnes,Oats,2001,245700
Victoria,tonnes,Oats,2001,351400
Queensland,tonnes,Oats,2001,5900
South Australia,tonnes,Oats,2001,117200
Western Australia,tonnes,Oats,2001,317000
Tasmania,tonnes,Oats,2001,12600
Northern Territory,tonnes,Oats,2001,0
Australian Capital Territory,tonnes,Oats,2001,100
New South Wales,tonnes,Wheat,2001,7867300
Victoria,tonnes,Wheat,2001,3079700
Queensland,tonnes,Wheat,2001,1157000
South Australia,tonnes,Wheat,2001,4162400
Western Australia,tonnes,Wheat,2001,5814400
Tasmania,tonnes,Wheat,2001,25600
Northern Territory,tonnes,Wheat,2001,0
Australian Capital Territory,tonnes,Wheat,2001,1800
New South Wales,tonnes,Potatoes,2001,160100
Victoria,tonnes,Potatoes,2001,297000
Queensland,tonnes,Potatoes,2001,115800
South Australia,tonnes,Potatoes,2001,322700
Western Australia,tonnes,Potatoes,2001,75500
Tasmania,tonnes,Potatoes,2001,331000
Northern Territory,tonnes,Potatoes,2001,0
Australian Capital Territory,tonnes,Potatoes,2001,0
New South Wales,tonnes,Barley,2002,1382300
Victoria,tonnes,Barley,2002,1655700
Queensland,tonnes,Barley,2002,170700
South Australia,tonnes,Barley,2002,2781800
Western Australia,tonnes,Barley,2002,2262800
Tasmania,tonnes,Barley,2002,26400
Northern Territory,tonnes,Barley,2002,0
Australian Capital Territory,tonnes,Barley,2002,0
New South Wales,tonnes,Maize,2002,245800
Victoria,tonnes,Maize,2002,9100
Queensland,tonnes,Maize,2002,198400
South Australia,tonnes,Maize,2002,0
Western Australia,tonnes,Maize,2002,0
Tasmania,tonnes,Maize,2002,0
Northern Territory,tonnes,Maize,2002,600
Australian Capital Territory,tonnes,Maize,2002,0
New South Wales,tonnes,Oats,2002,320400
Victoria,tonnes,Oats,2002,333900
Queensland,tonnes,Oats,2002,7500
South Australia,tonnes,Oats,2002,202900
Western Australia,tonnes,Oats,2002,556900
Tasmania,tonnes,Oats,2002,11900
Northern Territory,tonnes,Oats,2002,0
Australian Capital Territory,tonnes,Oats,2002,100
New South Wales,tonnes,Wheat,2002,8042800
Victoria,tonnes,Wheat,2002,2791400
Queensland,tonnes,Wheat,2002,901400
South Australia,tonnes,Wheat,2002,4778500
Western Australia,tonnes,Wheat,2002,7759900
Tasmania,tonnes,Wheat,2002,25300
Northern Territory,tonnes,Wheat,2002,0
Australian Capital Territory,tonnes,Wheat,2002,100
New South Wales,tonnes,Potatoes,2002,158500
Victoria,tonnes,Potatoes,2002,294500
Queensland,tonnes,Potatoes,2002,117900
South Australia,tonnes,Potatoes,2002,334700
Western Australia,tonnes,Potatoes,2002,77300
Tasmania,tonnes,Potatoes,2002,350100
Northern Territory,tonnes,Potatoes,2002,0
Australian Capital Territory,tonnes,Potatoes,2002,0
New South Wales,tonnes,Barley,2003,428000
Victoria,tonnes,Barley,2003,478400
Queensland,tonnes,Barley,2003,148300
South Australia,tonnes,Barley,2003,1439900
Western Australia,tonnes,Barley,2003,1349000
Tasmania,tonnes,Barley,2003,21200
Northern Territory,tonnes,Barley,2003,0
Australian Capital Territory,tonnes,Barley,2003,0
New South Wales,tonnes,Maize,2003,163500
Victoria,tonnes,Maize,2003,15200
Queensland,tonnes,Maize,2003,130900
South Australia,tonnes,Maize,2003,0
Western Australia,tonnes,Maize,2003,400
Tasmania,tonnes,Maize,2003,0
Northern Territory,tonnes,Maize,2003,100
Australian Capital Territory,tonnes,Maize,2003,0
New South Wales,tonnes,Oats,2003,149300
Victoria,tonnes,Oats,2003,250100
Queensland,tonnes,Oats,2003,3500
South Australia,tonnes,Oats,2003,69900
Western Australia,tonnes,Oats,2003,476700
Tasmania,tonnes,Oats,2003,7500
Northern Territory,tonnes,Oats,2003,0
Australian Capital Territory,tonnes,Oats,2003,100
New South Wales,tonnes,Wheat,2003,2494900
Victoria,tonnes,Wheat,2003,890200
Queensland,tonnes,Wheat,2003,600900
South Australia,tonnes,Wheat,2003,2071800
Western Australia,tonnes,Wheat,2003,4046900
Tasmania,tonnes,Wheat,2003,25300
Northern Territory,tonnes,Wheat,2003,0
Australian Capital Territory,tonnes,Wheat,2003,1800
New South Wales,tonnes,Potatoes,2003,134100
Victoria,tonnes,Potatoes,2003,270900
Queensland,tonnes,Potatoes,2003,118600
South Australia,tonnes,Potatoes,2003,328000
Western Australia,tonnes,Potatoes,2003,75500
Tasmania,tonnes,Potatoes,2003,320300
Northern Territory,tonnes,Potatoes,2003,0
Australian Capital Territory,tonnes,Potatoes,2003,0
New South Wales,tonnes,Barley,2004,1955200
Victoria,tonnes,Barley,2004,2274500
Queensland,tonnes,Barley,2004,263100
South Australia,tonnes,Barley,2004,2691100
Western Australia,tonnes,Barley,2004,3169900
Tasmania,tonnes,Barley,2004,28000
Northern Territory,tonnes,Barley,2004,0
Australian Capital Territory,tonnes,Barley,2004,0
New South Wales,tonnes,Maize,2004,177500
Victoria,tonnes,Maize,2004,6600
Queensland,tonnes,Maize,2004,210600
South Australia,tonnes,Maize,2004,0
Western Australia,tonnes,Maize,2004,300
Tasmania,tonnes,Maize,2004,0
Northern Territory,tonnes,Maize,2004,0
Australian Capital Territory,tonnes,Maize,2004,0
New South Wales,tonnes,Oats,2004,610200
Victoria,tonnes,Oats,2004,507300
Queensland,tonnes,Oats,2004,4900
South Australia,tonnes,Oats,2004,137400
Western Australia,tonnes,Oats,2004,751500
Tasmania,tonnes,Oats,2004,6600
Northern Territory,tonnes,Oats,2004,0
Australian Capital Territory,tonnes,Oats,2004,200
New South Wales,tonnes,Wheat,2004,7288200
Victoria,tonnes,Wheat,2004,3145500
Queensland,tonnes,Wheat,2004,1109700
South Australia,tonnes,Wheat,2004,3490400
Western Australia,tonnes,Wheat,2004,11070000
Tasmania,tonnes,Wheat,2004,26100
Northern Territory,tonnes,Wheat,2004,0
Australian Capital Territory,tonnes,Wheat,2004,1900
New South Wales,tonnes,Potatoes,2004,119100
Victoria,tonnes,Potatoes,2004,337900
Queensland,tonnes,Potatoes,2004,119200
South Australia,tonnes,Potatoes,2004,330700
Western Australia,tonnes,Potatoes,2004,75900
Tasmania,tonnes,Potatoes,2004,327600
Northern Territory,tonnes,Potatoes,2004,0
Australian Capital Territory,tonnes,Potatoes,2004,0
New South Wales,tonnes,Barley,2005,1760700
Victoria,tonnes,Barley,2005,1305100
Queensland,tonnes,Barley,2005,177800
South Australia,tonnes,Barley,2005,1979200
Western Australia,tonnes,Barley,2005,2489200
Tasmania,tonnes,Barley,2005,27800
Northern Territory,tonnes,Barley,2005,0
Australian Capital Territory,tonnes,Barley,2005,0
New South Wales,tonnes,Maize,2005,242100
Victoria,tonnes,Maize,2005,2200
Queensland,tonnes,Maize,2005,173500
South Australia,tonnes,Maize,2005,0
Western Australia,tonnes,Maize,2005,1400
Tasmania,tonnes,Maize,2005,0
Northern Territory,tonnes,Maize,2005,0
Australian Capital Territory,tonnes,Maize,2005,0
New South Wales,tonnes,Oats,2005,429200
Victoria,tonnes,Oats,2005,284500
Queensland,tonnes,Oats,2005,9700
South Australia,tonnes,Oats,2005,89700
Western Australia,tonnes,Oats,2005,460300
Tasmania,tonnes,Oats,2005,9100
Northern Territory,tonnes,Oats,2005,0
Australian Capital Territory,tonnes,Oats,2005,100
New South Wales,tonnes,Wheat,2005,7537400
Victoria,tonnes,Wheat,2005,1927100
Queensland,tonnes,Wheat,2005,1170400
South Australia,tonnes,Wheat,2005,2620800
Western Australia,tonnes,Wheat,2005,8618900
Tasmania,tonnes,Wheat,2005,30500
Northern Territory,tonnes,Wheat,2005,0
Australian Capital Territory,tonnes,Wheat,2005,0
New South Wales,tonnes,Potatoes,2005,130500
Victoria,tonnes,Potatoes,2005,271400
Queensland,tonnes,Potatoes,2005,119900
South Australia,tonnes,Potatoes,2005,364500
Western Australia,tonnes,Potatoes,2005,81200
Tasmania,tonnes,Potatoes,2005,320800
Northern Territory,tonnes,Potatoes,2005,0
Australian Capital Territory,tonnes,Potatoes,2005,0
New South Wales,tonnes,Barley,2006,2336400
Victoria,tonnes,Barley,2006,2003600
Queensland,tonnes,Barley,2006,166000
South Australia,tonnes,Barley,2006,2547800
Western Australia,tonnes,Barley,2006,2399800
Tasmania,tonnes,Barley,2006,28200
Northern Territory,tonnes,Barley,2006,0
Australian Capital Territory,tonnes,Barley,2006,0
New South Wales,tonnes,Maize,2006,211900
Victoria,tonnes,Maize,2006,19200
Queensland,tonnes,Maize,2006,129100
South Australia,tonnes,Maize,2006,0
Western Australia,tonnes,Maize,2006,1700
Tasmania,tonnes,Maize,2006,0
Northern Territory,tonnes,Maize,2006,75
Australian Capital Territory,tonnes,Maize,2006,0
New South Wales,tonnes,Oats,2006,633000
Victoria,tonnes,Oats,2006,328100
Queensland,tonnes,Oats,2006,7500
South Australia,tonnes,Oats,2006,119600
Western Australia,tonnes,Oats,2006,591300
Tasmania,tonnes,Oats,2006,8500
Northern Territory,tonnes,Oats,2006,0
Australian Capital Territory,tonnes,Oats,2006,0
New South Wales,tonnes,Wheat,2006,8049000
Victoria,tonnes,Wheat,2006,2908900
Queensland,tonnes,Wheat,2006,1217600
South Australia,tonnes,Wheat,2006,3852800
Western Australia,tonnes,Wheat,2006,9088100
Tasmania,tonnes,Wheat,2006,34000
Northern Territory,tonnes,Wheat,2006,0
Australian Capital Territory,tonnes,Wheat,2006,0
New South Wales,tonnes,Potatoes,2006,130900
Victoria,tonnes,Potatoes,2006,289300
Queensland,tonnes,Potatoes,2006,93600
South Australia,tonnes,Potatoes,2006,357800
Western Australia,tonnes,Potatoes,2006,89400
Tasmania,tonnes,Potatoes,2006,288600
Northern Territory,tonnes,Potatoes,2006,0
Australian Capital Territory,tonnes,Potatoes,2006,0
New South Wales,tonnes,Barley,2007,753000
Victoria,tonnes,Barley,2007,604500
Queensland,tonnes,Barley,2007,79000
South Australia,tonnes,Barley,2007,996000
Western Australia,tonnes,Barley,2007,1808400
Tasmania,tonnes,Barley,2007,16200
Northern Territory,tonnes,Barley,2007,0
Australian Capital Territory,tonnes,Barley,2007,0
New South Wales,tonnes,Maize,2007,143200
Victoria,tonnes,Maize,2007,2500
Queensland,tonnes,Maize,2007,92400
South Australia,tonnes,Maize,2007,0
Western Australia,tonnes,Maize,2007,1200
Tasmania,tonnes,Maize,2007,0
Northern Territory,tonnes,Maize,2007,400
Australian Capital Territory,tonnes,Maize,2007,0
New South Wales,tonnes,Oats,2007,114600
Victoria,tonnes,Oats,2007,134200
Queensland,tonnes,Oats,2007,3600
South Australia,tonnes,Oats,2007,51500
Western Australia,tonnes,Oats,2007,441000
Tasmania,tonnes,Oats,2007,3400
Northern Territory,tonnes,Oats,2007,0
Australian Capital Territory,tonnes,Oats,2007,0
New South Wales,tonnes,Wheat,2007,2567700
Victoria,tonnes,Wheat,2007,879300
Queensland,tonnes,Wheat,2007,776700
South Australia,tonnes,Wheat,2007,1446000
Western Australia,tonnes,Wheat,2007,5134300
Tasmania,tonnes,Wheat,2007,17700
Northern Territory,tonnes,Wheat,2007,0
Australian Capital Territory,tonnes,Wheat,2007,0
New South Wales,tonnes,Potatoes,2007,122700
Victoria,tonnes,Potatoes,2007,256500
Queensland,tonnes,Potatoes,2007,88100
South Australia,tonnes,Potatoes,2007,364300
Western Australia,tonnes,Potatoes,2007,78700
Tasmania,tonnes,Potatoes,2007,301700
Northern Territory,tonnes,Potatoes,2007,0
Australian Capital Territory,tonnes,Potatoes,2007,0
New South Wales,tonnes,Barley,2008,814300
Victoria,tonnes,Barley,2008,1789200
Queensland,tonnes,Barley,2008,142800
South Australia,tonnes,Barley,2008,1672400
Western Australia,tonnes,Barley,2008,2719400
Tasmania,tonnes,Barley,2008,22000
Northern Territory,tonnes,Barley,2008,0
Australian Capital Territory,tonnes,Barley,2008,0
New South Wales,tonnes,Maize,2008,0
Victoria,tonnes,Maize,2008,0
Queensland,tonnes,Maize,2008,0
South Australia,tonnes,Maize,2008,0
Western Australia,tonnes,Maize,2008,0
Tasmania,tonnes,Maize,2008,0
Northern Territory,tonnes,Maize,2008,0
Australian Capital Territory,tonnes,Maize,2008,0
New South Wales,tonnes,Oats,2008,193200
Victoria,tonnes,Oats,2008,334700
Queensland,tonnes,Oats,2008,11800
South Australia,tonnes,Oats,2008,115300
Western Australia,tonnes,Oats,2008,839500
Tasmania,tonnes,Oats,2008,7900
Northern Territory,tonnes,Oats,2008,0
Australian Capital Territory,tonnes,Oats,2008,0
New South Wales,tonnes,Wheat,2008,2477100
Victoria,tonnes,Wheat,2008,1995300
Queensland,tonnes,Wheat,2008,953900
South Australia,tonnes,Wheat,2008,2296000
Western Australia,tonnes,Wheat,2008,5820200
Tasmania,tonnes,Wheat,2008,26800
Northern Territory,tonnes,Wheat,2008,100
Australian Capital Territory,tonnes,Wheat,2008,0
New South Wales,tonnes,Potatoes,2008,104400
Victoria,tonnes,Potatoes,2008,322400
